item,&,accessories,almonds,antioxydant,asparagus,avocado,babies,bacon,bar,barbecue,bars,beans,beef,black,blanc,blueberries,body,bramble,bread,brownies,bug,burger,burgers,butter,cake,candy,carrots,cauliflower,cereals,champagne,cheese,chicken,chili,chocolate,chutney,cider,clothes,cookies,cooking,corn,cottage,cream,dark,dessert,dogs,drink,eggplant,eggs,energy,escalope,extra,fat,flax,flour,food,free,french,fresh,fries,fromage,frozen,gluten,grapes,grated,green,ground,gums,ham,hand,herb,honey,hot,juice,ketchup,light,low,magazines,mashed,mayo,mayonnaise,meatballs,melons,milk,mineral,mint,mix,muffins,mushroom,napkins,nonfat,oatmeal,oil,olive,pancakes,parmesan,pasta,pepper,pet,pickles,potato,protein,red,rice,salad,salmon,salt,sandwich,sauce,seed,shallot,shampoo,shrimp,smoothie,soda,soup,spaghetti,sparkling,spinach,spray,strawberries,strong,tea,tomato,tomatoes,toothpaste,tuna,turkey,vegetables,water,weat,wheat,white,whole,wine,yams,yogurt,zucchini
mayonnaise,0.06521739130434782,0.0,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.0,0.0,0.15217391304347827,0.0,0.021739130434782608,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608,0.15217391304347827,0.08695652173913043,0.13043478260869565,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.043478260869565216,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.17391304347826086,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.0,0.1956521739130435,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.021739130434782608,0.0,0.043478260869565216,0.21739130434782608,0.13043478260869565,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.13043478260869565,0.0,0.06521739130434782,0.10869565217391304,0.15217391304347827,0.021739130434782608,0.021739130434782608,1.0,0.043478260869565216,0.043478260869565216,0.1956521739130435,0.4782608695652174,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.1956521739130435,0.13043478260869565,0.1956521739130435,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.10869565217391304,0.0,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.15217391304347827,0.30434782608695654,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.2608695652173913,0.13043478260869565,0.10869565217391304,0.0,0.043478260869565216,0.08695652173913043,0.15217391304347827,0.4782608695652174,0.021739130434782608,0.13043478260869565,0.021739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.17391304347826086,0.043478260869565216
meatballs,0.05732484076433121,0.012738853503184714,0.05732484076433121,0.01910828025477707,0.006369426751592357,0.06369426751592357,0.012738853503184714,0.025477707006369428,0.08280254777070063,0.006369426751592357,0.012738853503184714,0.006369426751592357,0.15286624203821655,0.006369426751592357,0.025477707006369428,0.012738853503184714,0.0,0.0,0.05732484076433121,0.044585987261146494,0.012738853503184714,0.006369426751592357,0.09554140127388536,0.05732484076433121,0.11464968152866242,0.012738853503184714,0.03821656050955414,0.006369426751592357,0.025477707006369428,0.012738853503184714,0.14012738853503184,0.15286624203821655,0.01910828025477707,0.06369426751592357,0.006369426751592357,0.01910828025477707,0.012738853503184714,0.0,0.044585987261146494,0.012738853503184714,0.03184713375796178,0.025477707006369428,0.0,0.0,0.025477707006369428,0.01910828025477707,0.025477707006369428,0.21019108280254778,0.07006369426751592,0.03184713375796178,0.0,0.06369426751592357,0.0,0.012738853503184714,0.012738853503184714,0.0,0.20382165605095542,0.08280254777070063,0.1464968152866242,0.025477707006369428,0.21019108280254778,0.0,0.006369426751592357,0.050955414012738856,0.1910828025477707,0.15286624203821655,0.012738853503184714,0.025477707006369428,0.006369426751592357,0.05732484076433121,0.050955414012738856,0.025477707006369428,0.05732484076433121,0.006369426751592357,0.03184713375796178,0.06369426751592357,0.006369426751592357,0.0,0.012738853503184714,0.012738853503184714,1.0,0.006369426751592357,0.267515923566879,0.36942675159235666,0.03184713375796178,0.03821656050955414,0.03184713375796178,0.006369426751592357,0.0,0.006369426751592357,0.0,0.17197452229299362,0.11464968152866242,0.09554140127388536,0.03821656050955414,0.08917197452229299,0.08280254777070063,0.0,0.006369426751592357,0.0,0.03184713375796178,0.025477707006369428,0.10828025477707007,0.012738853503184714,0.044585987261146494,0.03184713375796178,0.012738853503184714,0.03821656050955414,0.0,0.0,0.01910828025477707,0.12738853503184713,0.11464968152866242,0.006369426751592357,0.09554140127388536,0.3057324840764331,0.012738853503184714,0.0,0.012738853503184714,0.01910828025477707,0.01910828025477707,0.1910828025477707,0.050955414012738856,0.18471337579617833,0.006369426751592357,0.044585987261146494,0.12738853503184713,0.17834394904458598,0.3821656050955414,0.012738853503184714,0.17197452229299362,0.0,0.18471337579617833,0.08280254777070063,0.0,0.09554140127388536,0.0
melons,0.044444444444444446,0.0,0.022222222222222223,0.0,0.011111111111111112,0.1111111111111111,0.0,0.022222222222222223,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.011111111111111112,0.12222222222222222,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.05555555555555555,0.08888888888888889,0.0,0.0,0.12222222222222222,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.0,0.08888888888888889,0.044444444444444446,0.0,0.16666666666666666,0.011111111111111112,0.022222222222222223,0.0,0.03333333333333333,0.03333333333333333,0.0,0.011111111111111112,0.044444444444444446,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.2111111111111111,0.044444444444444446,0.044444444444444446,0.03333333333333333,0.05555555555555555,0.0,0.011111111111111112,0.0,0.011111111111111112,0.2222222222222222,0.06666666666666667,0.18888888888888888,0.022222222222222223,0.18888888888888888,0.011111111111111112,0.011111111111111112,0.05555555555555555,0.25555555555555554,0.12222222222222222,0.03333333333333333,0.044444444444444446,0.011111111111111112,0.044444444444444446,0.05555555555555555,0.03333333333333333,0.044444444444444446,0.022222222222222223,0.07777777777777778,0.05555555555555555,0.0,0.0,0.044444444444444446,0.022222222222222223,0.011111111111111112,1.0,0.2111111111111111,0.23333333333333334,0.08888888888888889,0.03333333333333333,0.0,0.011111111111111112,0.0,0.03333333333333333,0.0,0.14444444444444443,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.03333333333333333,0.05555555555555555,0.0,0.022222222222222223,0.0,0.044444444444444446,0.011111111111111112,0.13333333333333333,0.022222222222222223,0.07777777777777778,0.011111111111111112,0.0,0.08888888888888889,0.0,0.011111111111111112,0.022222222222222223,0.12222222222222222,0.044444444444444446,0.0,0.07777777777777778,0.18888888888888888,0.0,0.022222222222222223,0.022222222222222223,0.03333333333333333,0.0,0.25555555555555554,0.08888888888888889,0.06666666666666667,0.011111111111111112,0.022222222222222223,0.1,0.18888888888888888,0.23333333333333334,0.011111111111111112,0.13333333333333333,0.022222222222222223,0.14444444444444443,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.022222222222222223
milk,0.06990291262135923,0.01262135922330097,0.039805825242718446,0.006796116504854369,0.009708737864077669,0.05436893203883495,0.008737864077669903,0.015533980582524271,0.07475728155339806,0.014563106796116505,0.005825242718446602,0.014563106796116505,0.1669902912621359,0.031067961165048542,0.014563106796116505,0.01262135922330097,0.008737864077669903,0.002912621359223301,0.07378640776699029,0.043689320388349516,0.014563106796116505,0.011650485436893204,0.13495145631067962,0.04757281553398058,0.12524271844660195,0.005825242718446602,0.02621359223300971,0.008737864077669903,0.05242718446601942,0.040776699029126215,0.1436893203883495,0.11262135922330097,0.005825242718446602,0.2650485436893204,0.005825242718446602,0.024271844660194174,0.01262135922330097,0.035922330097087375,0.08737864077669903,0.006796116504854369,0.037864077669902914,0.04951456310679612,0.017475728155339806,0.007766990291262136,0.035922330097087375,0.02621359223300971,0.018446601941747572,0.23300970873786409,0.06699029126213592,0.059223300970873784,0.017475728155339806,0.10194174757281553,0.010679611650485437,0.01650485436893204,0.013592233009708738,0.007766990291262136,0.2058252427184466,0.09902912621359224,0.17572815533980582,0.014563106796116505,0.26601941747572816,0.007766990291262136,0.010679611650485437,0.06601941747572816,0.1679611650485437,0.1669902912621359,0.019417475728155338,0.036893203883495145,0.005825242718446602,0.06990291262135923,0.06019417475728155,0.035922330097087375,0.05145631067961165,0.009708737864077669,0.059223300970873784,0.10194174757281553,0.018446601941747572,0.000970873786407767,0.02912621359223301,0.008737864077669903,0.040776699029126215,0.018446601941747572,1.0,0.37281553398058254,0.035922330097087375,0.038834951456310676,0.024271844660194174,0.019417475728155338,0.0,0.07572815533980583,0.007766990291262136,0.22135922330097088,0.12718446601941746,0.13106796116504854,0.02912621359223301,0.0883495145631068,0.1087378640776699,0.0048543689320388345,0.005825242718446602,0.000970873786407767,0.02815533980582524,0.030097087378640777,0.10582524271844661,0.006796116504854369,0.0766990291262136,0.010679611650485437,0.002912621359223301,0.06699029126213592,0.010679611650485437,0.005825242718446602,0.005825242718446602,0.13398058252427184,0.10485436893203884,0.006796116504854369,0.1145631067961165,0.2757281553398058,0.008737864077669903,0.01262135922330097,0.02233009708737864,0.015533980582524271,0.01650485436893204,0.1766990291262136,0.06699029126213592,0.10776699029126213,0.008737864077669903,0.035922330097087375,0.08737864077669903,0.20776699029126214,0.3766990291262136,0.01650485436893204,0.1563106796116505,0.027184466019417475,0.170873786407767,0.0970873786407767,0.014563106796116505,0.12524271844660195,0.010679611650485437
mineral,0.07158836689038031,0.011185682326621925,0.031879194630872486,0.011185682326621925,0.008948545861297539,0.04865771812080537,0.0022371364653243847,0.012863534675615212,0.07606263982102908,0.01621923937360179,0.009507829977628635,0.010067114093959731,0.17170022371364654,0.02237136465324385,0.01901565995525727,0.015100671140939598,0.017337807606263984,0.002796420581655481,0.06319910514541387,0.040268456375838924,0.011185682326621925,0.010067114093959731,0.10234899328859061,0.012863534675615212,0.1347874720357942,0.009507829977628635,0.02237136465324385,0.007829977628635347,0.043064876957494405,0.03131991051454139,0.14038031319910516,0.09563758389261745,0.008948545861297539,0.2505592841163311,0.00727069351230425,0.011185682326621925,0.011185682326621925,0.03131991051454139,0.08445190156599552,0.006152125279642058,0.040268456375838924,0.0447427293064877,0.024049217002237135,0.006711409395973154,0.03859060402684564,0.02348993288590604,0.015659955257270694,0.21364653243847875,0.05089485458612975,0.07158836689038031,0.024049217002237135,0.10067114093959731,0.007829977628635347,0.0145413870246085,0.010626398210290829,0.008948545861297539,0.17505592841163312,0.0894854586129754,0.14149888143176734,0.01901565995525727,0.220917225950783,0.008948545861297539,0.013422818791946308,0.0732662192393736,0.15492170022371365,0.17170022371364654,0.02069351230425056,0.03859060402684564,0.008389261744966443,0.07158836689038031,0.06319910514541387,0.03859060402684564,0.049776286353467564,0.005592841163310962,0.05704697986577181,0.10067114093959731,0.015659955257270694,0.006152125279642058,0.026286353467561523,0.012304250559284116,0.03243847874720358,0.01174496644295302,0.21476510067114093,1.0,0.030201342281879196,0.032997762863534674,0.018456375838926176,0.012304250559284116,0.0011185682326621924,0.021252796420581657,0.00727069351230425,0.21364653243847875,0.11577181208053691,0.14149888143176734,0.019574944071588368,0.049217002237136466,0.10458612975391499,0.008389261744966443,0.003355704697986577,0.006152125279642058,0.039149888143176735,0.04586129753914989,0.11465324384787472,0.0050335570469798654,0.07158836689038031,0.006711409395973154,0.002796420581655481,0.06208053691275168,0.007829977628635347,0.0050335570469798654,0.006152125279642058,0.09899328859060402,0.08501118568232663,0.006711409395973154,0.09675615212527965,0.2505592841163311,0.00727069351230425,0.011185682326621925,0.02796420581655481,0.021252796420581657,0.013422818791946308,0.1610738255033557,0.06263982102908278,0.10234899328859061,0.009507829977628635,0.03691275167785235,0.08053691275167785,0.17281879194630873,1.0,0.0145413870246085,0.12080536912751678,0.018456375838926176,0.1325503355704698,0.10123042505592841,0.015100671140939598,0.12192393736017897,0.0145413870246085
mint,0.07514450867052024,0.028901734104046242,0.03468208092485549,0.017341040462427744,0.005780346820809248,0.017341040462427744,0.0,0.011560693641618497,0.08670520231213873,0.0,0.005780346820809248,0.011560693641618497,0.15028901734104047,0.028901734104046242,0.005780346820809248,0.005780346820809248,0.017341040462427744,0.005780346820809248,0.06936416184971098,0.03468208092485549,0.0,0.011560693641618497,0.06358381502890173,0.057803468208092484,0.13872832369942195,0.005780346820809248,0.017341040462427744,0.011560693641618497,0.03468208092485549,0.028901734104046242,0.1329479768786127,0.10982658959537572,0.005780346820809248,0.1907514450867052,0.0,0.011560693641618497,0.028901734104046242,0.03468208092485549,0.07514450867052024,0.0,0.05202312138728324,0.03468208092485549,0.005780346820809248,0.0,0.023121387283236993,0.017341040462427744,0.011560693641618497,0.1676300578034682,0.046242774566473986,0.10404624277456648,0.005780346820809248,0.07514450867052024,0.0,0.005780346820809248,0.0,0.0,0.20809248554913296,0.08670520231213873,0.1907514450867052,0.005780346820809248,0.21965317919075145,0.0,0.023121387283236993,0.04046242774566474,0.3872832369942196,0.15028901734104047,0.023121387283236993,0.04046242774566474,0.017341040462427744,0.07514450867052024,0.04046242774566474,0.023121387283236993,0.06358381502890173,0.0,0.028901734104046242,0.07514450867052024,0.011560693641618497,0.005780346820809248,0.011560693641618497,0.005780346820809248,0.028901734104046242,0.046242774566473986,0.2138728323699422,0.31213872832369943,1.0,0.03468208092485549,0.011560693641618497,0.017341040462427744,0.0,0.005780346820809248,0.005780346820809248,0.1791907514450867,0.10404624277456648,0.1329479768786127,0.05202312138728324,0.05202312138728324,0.09826589595375723,0.0,0.017341040462427744,0.005780346820809248,0.057803468208092484,0.046242774566473986,0.09248554913294797,0.011560693641618497,0.07514450867052024,0.011560693641618497,0.005780346820809248,0.08092485549132948,0.0,0.0,0.005780346820809248,0.10404624277456648,0.10982658959537572,0.011560693641618497,0.06936416184971098,0.23699421965317918,0.005780346820809248,0.011560693641618497,0.017341040462427744,0.011560693641618497,0.005780346820809248,0.3815028901734104,0.09826589595375723,0.09826589595375723,0.011560693641618497,0.028901734104046242,0.05202312138728324,0.14450867052023122,0.3179190751445087,0.005780346820809248,0.11560693641618497,0.0,0.12138728323699421,0.06358381502890173,0.017341040462427744,0.10982658959537572,0.0
mix,0.046632124352331605,0.015544041450777202,0.04145077720207254,0.02072538860103627,0.010362694300518135,0.04145077720207254,0.010362694300518135,0.0051813471502590676,0.07772020725388601,0.02072538860103627,0.015544041450777202,0.010362694300518135,0.08808290155440414,0.031088082901554404,0.0051813471502590676,0.010362694300518135,0.015544041450777202,0.015544041450777202,0.08290155440414508,0.07253886010362694,0.0051813471502590676,0.010362694300518135,0.10880829015544041,0.02072538860103627,0.07772020725388601,0.015544041450777202,0.025906735751295335,0.02072538860103627,0.05181347150259067,0.031088082901554404,0.18134715025906736,0.04145077720207254,0.010362694300518135,0.20207253886010362,0.0051813471502590676,0.0051813471502590676,0.015544041450777202,0.04145077720207254,0.031088082901554404,0.010362694300518135,0.08290155440414508,0.04145077720207254,0.010362694300518135,0.0,0.06735751295336788,0.03626943005181347,0.031088082901554404,0.18652849740932642,0.07253886010362694,0.10880829015544041,0.010362694300518135,0.08290155440414508,0.0051813471502590676,0.010362694300518135,0.010362694300518135,0.010362694300518135,0.24870466321243523,0.12435233160621761,0.21761658031088082,0.0051813471502590676,0.27979274611398963,0.010362694300518135,0.05699481865284974,0.06217616580310881,0.24352331606217617,0.08808290155440414,0.02072538860103627,0.06735751295336788,0.015544041450777202,0.046632124352331605,0.06735751295336788,0.06735751295336788,0.07253886010362694,0.010362694300518135,0.046632124352331605,0.08290155440414508,0.0,0.0,0.03626943005181347,0.010362694300518135,0.031088082901554404,0.015544041450777202,0.20725388601036268,0.30569948186528495,0.031088082901554404,1.0,0.05181347150259067,0.031088082901554404,0.0,0.046632124352331605,0.0,0.12435233160621761,0.07772020725388601,0.13989637305699482,0.04145077720207254,0.03626943005181347,0.07253886010362694,0.0,0.015544041450777202,0.0,0.031088082901554404,0.031088082901554404,0.15025906735751296,0.010362694300518135,0.10880829015544041,0.0,0.0051813471502590676,0.06735751295336788,0.0051813471502590676,0.0,0.0,0.10362694300518134,0.12953367875647667,0.015544041450777202,0.046632124352331605,0.21761658031088082,0.010362694300518135,0.025906735751295335,0.02072538860103627,0.015544041450777202,0.0051813471502590676,0.21761658031088082,0.06735751295336788,0.12435233160621761,0.0051813471502590676,0.05181347150259067,0.08290155440414508,1.0,0.31088082901554404,0.010362694300518135,0.10362694300518134,0.0051813471502590676,0.11398963730569948,0.07253886010362694,0.010362694300518135,0.10362694300518134,0.0051813471502590676
muffins,0.055248618784530384,0.0,0.016574585635359115,0.0,0.0,0.03867403314917127,0.0055248618784530384,0.0055248618784530384,0.06077348066298342,0.0,0.0055248618784530384,0.0055248618784530384,0.08839779005524862,0.011049723756906077,0.0055248618784530384,0.011049723756906077,0.011049723756906077,0.0,0.055248618784530384,0.022099447513812154,0.011049723756906077,0.0,0.0718232044198895,0.022099447513812154,0.10497237569060773,0.0055248618784530384,0.022099447513812154,0.011049723756906077,0.016574585635359115,0.04419889502762431,0.1270718232044199,0.0718232044198895,0.0,0.17679558011049723,0.0,0.011049723756906077,0.0,0.04419889502762431,0.016574585635359115,0.0,0.04419889502762431,0.03867403314917127,0.0055248618784530384,0.0055248618784530384,0.06077348066298342,0.011049723756906077,0.016574585635359115,0.143646408839779,0.016574585635359115,0.06629834254143646,0.0055248618784530384,0.08839779005524862,0.0,0.016574585635359115,0.016574585635359115,0.027624309392265192,0.23204419889502761,0.08287292817679558,0.22099447513812154,0.0055248618784530384,0.1878453038674033,0.027624309392265192,0.022099447513812154,0.03867403314917127,0.13812154696132597,0.08839779005524862,0.0055248618784530384,0.049723756906077346,0.0,0.055248618784530384,0.0718232044198895,0.06077348066298342,0.016574585635359115,0.0,0.04419889502762431,0.08839779005524862,0.022099447513812154,0.0055248618784530384,0.03314917127071823,0.011049723756906077,0.027624309392265192,0.0,0.13812154696132597,0.18232044198895028,0.011049723756906077,0.055248618784530384,1.0,0.027624309392265192,0.0055248618784530384,0.016574585635359115,0.011049723756906077,0.12154696132596685,0.08287292817679558,0.08839779005524862,0.04419889502762431,0.03867403314917127,0.07734806629834254,0.011049723756906077,0.0055248618784530384,0.0055248618784530384,0.027624309392265192,0.03314917127071823,0.0718232044198895,0.0,0.06077348066298342,0.022099447513812154,0.0055248618784530384,0.03867403314917127,0.0,0.0055248618784530384,0.011049723756906077,0.049723756906077346,0.049723756906077346,0.0,0.03314917127071823,0.14917127071823205,0.011049723756906077,0.022099447513812154,0.022099447513812154,0.027624309392265192,0.011049723756906077,0.12154696132596685,0.027624309392265192,0.09392265193370165,0.016574585635359115,0.03314917127071823,0.04419889502762431,0.19889502762430938,0.18232044198895028,0.016574585635359115,0.07734806629834254,0.022099447513812154,0.09392265193370165,0.0718232044198895,0.022099447513812154,0.13259668508287292,0.0055248618784530384
mushroom,0.04895104895104895,0.0,0.006993006993006993,0.0,0.0,0.013986013986013986,0.0,0.0,0.027972027972027972,0.0,0.013986013986013986,0.02097902097902098,0.11188811188811189,0.006993006993006993,0.027972027972027972,0.006993006993006993,0.0,0.0,0.055944055944055944,0.06293706293706294,0.006993006993006993,0.006993006993006993,0.11188811188811189,0.027972027972027972,0.14685314685314685,0.013986013986013986,0.006993006993006993,0.0,0.0,0.06293706293706294,0.0979020979020979,0.04195804195804196,0.0,0.24475524475524477,0.0,0.006993006993006993,0.0,0.13286713286713286,0.06293706293706294,0.0,0.04195804195804196,1.0,0.006993006993006993,0.0,0.04895104895104895,0.0,0.02097902097902098,0.18181818181818182,0.006993006993006993,0.3006993006993007,0.006993006993006993,0.0979020979020979,0.013986013986013986,0.013986013986013986,0.013986013986013986,0.013986013986013986,0.24475524475524477,0.07692307692307693,0.24475524475524477,0.027972027972027972,0.18181818181818182,0.013986013986013986,0.0,0.03496503496503497,0.21678321678321677,0.11188811188811189,0.013986013986013986,0.0,0.0,0.04895104895104895,0.06993006993006994,0.04895104895104895,0.006993006993006993,0.0,0.055944055944055944,0.0979020979020979,0.006993006993006993,0.006993006993006993,0.03496503496503497,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.13986013986013987,0.15384615384615385,0.02097902097902098,0.04195804195804196,0.03496503496503497,1.0,0.0,0.013986013986013986,0.006993006993006993,0.11888111888111888,0.04895104895104895,0.11888111888111888,0.02097902097902098,0.16783216783216784,0.08391608391608392,0.013986013986013986,0.0,0.006993006993006993,0.006993006993006993,0.02097902097902098,0.04895104895104895,0.0,0.04195804195804196,0.006993006993006993,0.013986013986013986,1.0,0.013986013986013986,0.013986013986013986,0.013986013986013986,0.0979020979020979,0.07692307692307693,0.0,0.02097902097902098,0.22377622377622378,0.006993006993006993,0.0,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.2097902097902098,0.02097902097902098,0.06293706293706294,0.006993006993006993,0.027972027972027972,0.04195804195804196,0.15384615384615385,0.15384615384615385,0.013986013986013986,0.06993006993006994,0.006993006993006993,0.08391608391608392,0.03496503496503497,0.013986013986013986,0.14685314685314685,0.006993006993006993
napkins,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0
nonfat,0.0641025641025641,0.01282051282051282,0.038461538461538464,0.0,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.07692307692307693,0.0,0.0,0.01282051282051282,0.1794871794871795,0.02564102564102564,0.0,0.038461538461538464,0.02564102564102564,0.0,0.05128205128205128,0.08974358974358974,0.01282051282051282,0.01282051282051282,0.07692307692307693,0.05128205128205128,0.11538461538461539,0.0,0.07692307692307693,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.2692307692307692,0.1282051282051282,0.0,0.20512820512820512,0.02564102564102564,0.0,0.01282051282051282,0.05128205128205128,0.1282051282051282,0.0,0.0641025641025641,0.0641025641025641,0.02564102564102564,0.0,0.07692307692307693,0.02564102564102564,0.038461538461538464,0.20512820512820512,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.08974358974358974,0.01282051282051282,0.0,0.02564102564102564,0.038461538461538464,0.07692307692307693,0.0641025641025641,0.07692307692307693,0.0,0.21794871794871795,0.038461538461538464,0.038461538461538464,0.1794871794871795,0.14102564102564102,0.1794871794871795,0.02564102564102564,0.01282051282051282,0.0,0.0641025641025641,0.0641025641025641,0.07692307692307693,0.07692307692307693,0.0,0.11538461538461539,0.08974358974358974,0.038461538461538464,0.0,0.07692307692307693,0.02564102564102564,0.01282051282051282,0.038461538461538464,1.0,0.48717948717948717,0.01282051282051282,0.11538461538461539,0.038461538461538464,0.02564102564102564,0.0,1.0,0.01282051282051282,0.16666666666666666,0.05128205128205128,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.01282051282051282,0.01282051282051282,0.0,0.01282051282051282,0.01282051282051282,0.05128205128205128,0.0,0.08974358974358974,0.01282051282051282,0.0,0.038461538461538464,0.01282051282051282,0.0,0.01282051282051282,0.11538461538461539,0.0641025641025641,0.01282051282051282,0.07692307692307693,0.32051282051282054,0.0,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.14102564102564102,0.07692307692307693,0.1282051282051282,0.0,0.038461538461538464,0.14102564102564102,0.24358974358974358,0.48717948717948717,0.0,0.11538461538461539,0.02564102564102564,0.11538461538461539,0.038461538461538464,0.01282051282051282,0.10256410256410256,0.01282051282051282
oatmeal,0.12121212121212122,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.24242424242424243,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.0,0.09090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.15151515151515152,0.0,0.30303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.12121212121212122,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,0.09090909090909091,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.0,0.09090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.0,0.18181818181818182,0.030303030303030304,0.18181818181818182,0.0,0.30303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.30303030303030304,0.24242424242424243,0.0,0.06060606060606061,0.0,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.24242424242424243,0.3939393939393939,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,1.0,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.06060606060606061,0.0,0.030303030303030304,0.15151515151515152,0.0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.15151515151515152,0.24242424242424243,0.0,0.0,0.030303030303030304,0.0,0.0,0.2727272727272727,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.09090909090909091,0.18181818181818182,0.3939393939393939,0.030303030303030304,0.18181818181818182,0.09090909090909091,0.21212121212121213,0.09090909090909091,0.0,0.12121212121212122,0.0
