item,almonds,antioxydant juice,asparagus,avocado,babies food,bacon,barbecue sauce,black tea,blueberries,body spray,bramble,brownies,bug spray,burger sauce,burgers,butter,cake,candy bars,carrots,cauliflower,cereals,champagne,chicken,chili,chocolate,chocolate bread,chutney,cider,clothes accessories,cookies,cooking oil,corn,cottage cheese,cream,dessert wine,eggplant,eggs,energy bar,energy drink,escalope,extra dark chocolate,flax seed,french fries,french wine,fresh bread,fresh tuna,fromage blanc,frozen smoothie,frozen vegetables,gluten free bar,grated cheese,green beans,green grapes,green tea,ground beef,gums,ham,hand protein bar,herb & pepper,honey,hot dogs,ketchup,light cream,light mayo,low fat yogurt,magazines,mashed potato,mayonnaise,meatballs,melons,milk,mineral water,mint,mint green tea,muffins,mushroom cream sauce,napkins,nonfat milk,oatmeal,oil,olive oil,pancakes,parmesan cheese,pasta,pepper,pet food,pickles,protein bar,red wine,rice,salad,salmon,salt,sandwich,shallot,shampoo,shrimp,soda,soup,spaghetti,sparkling water,spinach,strawberries,strong cheese,tea,tomato juice,tomato sauce,tomatoes,toothpaste,turkey,vegetables mix,water spray,white wine,whole weat flour,whole wheat pasta,whole wheat rice,yams,yogurt cake,zucchini
ham,0.03015075376884422,0.005025125628140704,0.005025125628140704,0.04522613065326633,0.010050251256281407,0.010050251256281407,0.010050251256281407,0.03015075376884422,0.02512562814070352,0.01507537688442211,0.010050251256281407,0.04020100502512563,0.010050251256281407,0.010050251256281407,0.21105527638190955,0.03015075376884422,0.10050251256281408,0.0,0.06030150753768844,0.010050251256281407,0.04522613065326633,0.05025125628140704,0.10050251256281408,0.01507537688442211,0.23618090452261306,0.0,0.0,0.005025125628140704,0.0,0.05527638190954774,0.06030150753768844,0.010050251256281407,0.06030150753768844,0.0,0.0,0.035175879396984924,0.23618090452261306,0.020100502512562814,0.03015075376884422,0.06030150753768844,0.010050251256281407,0.010050251256281407,0.21105527638190955,0.06030150753768844,0.08040201005025126,0.02512562814070352,0.010050251256281407,0.10552763819095477,0.11055276381909548,0.0,0.08542713567839195,0.0,0.010050251256281407,0.18592964824120603,0.18592964824120603,0.01507537688442211,1.0,0.0,0.07537688442211055,0.09547738693467336,0.035175879396984924,0.010050251256281407,0.04522613065326633,0.020100502512562814,0.11055276381909548,0.01507537688442211,0.0,0.005025125628140704,0.020100502512562814,0.020100502512562814,0.18592964824120603,0.34673366834170855,0.01507537688442211,0.020100502512562814,0.04522613065326633,0.0,0.0,0.005025125628140704,0.010050251256281407,0.04020100502512563,0.135678391959799,0.1708542713567839,0.01507537688442211,0.010050251256281407,0.05025125628140704,0.005025125628140704,0.010050251256281407,0.035175879396984924,0.07035175879396985,0.02512562814070352,0.005025125628140704,0.05025125628140704,0.010050251256281407,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.10050251256281408,0.0,0.06532663316582915,0.34673366834170855,0.005025125628140704,0.010050251256281407,0.020100502512562814,0.01507537688442211,0.005025125628140704,0.01507537688442211,0.02512562814070352,0.09547738693467336,0.01507537688442211,0.11557788944723618,0.06532663316582915,0.0,0.02512562814070352,0.010050251256281407,0.05025125628140704,0.16080402010050251,0.01507537688442211,0.02512562814070352,0.005025125628140704
hand protein bar,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.1794871794871795,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.28205128205128205,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.1794871794871795,0.0,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.10256410256410256,0.0,0.0,0.20512820512820512,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.1282051282051282,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.23076923076923078,0.10256410256410256,0.02564102564102564,0.0,1.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.02564102564102564,0.10256410256410256,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.15384615384615385,0.1282051282051282,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.23076923076923078,0.1282051282051282,0.05128205128205128,0.0,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.0,0.15384615384615385,0.02564102564102564,0.07692307692307693,0.28205128205128205,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.07692307692307693
herb & pepper,0.026954177897574125,0.005390835579514825,0.005390835579514825,0.03234501347708895,0.0026954177897574125,0.0215633423180593,0.013477088948787063,0.04043126684636118,0.016172506738544475,0.0026954177897574125,0.005390835579514825,0.03773584905660377,0.005390835579514825,0.016172506738544475,0.08355795148247978,0.02425876010781671,0.09164420485175202,0.01078167115902965,0.03504043126684636,0.005390835579514825,0.0646900269541779,0.04043126684636118,0.09973045822102426,0.018867924528301886,0.18328840970350405,0.0,0.005390835579514825,0.0215633423180593,0.026954177897574125,0.04851752021563342,0.1078167115902965,0.01078167115902965,0.02425876010781671,0.005390835579514825,0.008086253369272238,0.0215633423180593,0.25336927223719674,0.016172506738544475,0.005390835579514825,0.07277628032345014,0.02425876010781671,0.013477088948787063,0.14016172506738545,0.018867924528301886,0.06199460916442048,0.03234501347708895,0.005390835579514825,0.07547169811320754,0.12129380053908356,0.0026954177897574125,0.1320754716981132,0.008086253369272238,0.005390835579514825,0.1293800539083558,0.32345013477088946,0.0215633423180593,0.04043126684636118,0.0,1.0,0.0646900269541779,0.03773584905660377,0.0,0.04582210242587601,0.013477088948787063,0.11859838274932614,0.018867924528301886,0.0,0.008086253369272238,0.02425876010781671,0.01078167115902965,0.18598382749326145,0.3450134770889488,0.026954177897574125,0.008086253369272238,0.026954177897574125,0.018867924528301886,0.005390835579514825,0.013477088948787063,0.01078167115902965,0.03773584905660377,0.10242587601078167,0.14824797843665768,0.03504043126684636,0.008086253369272238,0.03504043126684636,0.008086253369272238,0.013477088948787063,0.04043126684636118,0.04851752021563342,0.05929919137466307,0.0026954177897574125,0.07816711590296496,0.01078167115902965,0.005390835579514825,0.0,0.008086253369272238,0.14285714285714285,0.005390835579514825,0.07277628032345014,0.3288409703504043,0.0026954177897574125,0.013477088948787063,0.01078167115902965,0.005390835579514825,0.005390835579514825,0.04582210242587601,0.04851752021563342,0.0889487870619946,0.0215633423180593,0.09703504043126684,0.02425876010781671,0.0,0.02425876010781671,0.02425876010781671,0.07547169811320754,0.0673854447439353,0.026954177897574125,0.03504043126684636,0.016172506738544475
honey,0.03089887640449438,0.008426966292134831,0.0028089887640449437,0.06741573033707865,0.0028089887640449437,0.011235955056179775,0.0028089887640449437,0.019662921348314606,0.016853932584269662,0.02247191011235955,0.0028089887640449437,0.056179775280898875,0.011235955056179775,0.011235955056179775,0.13202247191011235,0.025280898876404494,0.09269662921348315,0.014044943820224719,0.019662921348314606,0.0056179775280898875,0.03932584269662921,0.03932584269662921,0.08707865168539326,0.0028089887640449437,0.16853932584269662,0.0028089887640449437,0.0028089887640449437,0.016853932584269662,0.0056179775280898875,0.042134831460674156,0.0702247191011236,0.0056179775280898875,0.05898876404494382,0.0,0.0056179775280898875,0.014044943820224719,0.12078651685393259,0.028089887640449437,0.0449438202247191,0.08146067415730338,0.03089887640449438,0.014044943820224719,0.18820224719101122,0.047752808988764044,0.056179775280898875,0.08426966292134831,0.0702247191011236,0.12359550561797752,0.1601123595505618,0.011235955056179775,0.08707865168539326,0.016853932584269662,0.016853932584269662,0.19662921348314608,0.14325842696629212,0.03089887640449438,0.05337078651685393,0.014044943820224719,0.06741573033707865,1.0,0.03651685393258427,0.008426966292134831,0.03089887640449438,0.0449438202247191,0.08426966292134831,0.019662921348314606,0.008426966292134831,0.0056179775280898875,0.02247191011235955,0.014044943820224719,0.16292134831460675,0.31741573033707865,0.011235955056179775,0.008426966292134831,0.03651685393258427,0.028089887640449437,0.0,0.014044943820224719,0.0028089887640449437,0.033707865168539325,0.10112359550561797,0.1404494382022472,0.025280898876404494,0.019662921348314606,0.042134831460674156,0.0056179775280898875,0.0056179775280898875,0.042134831460674156,0.03932584269662921,0.03089887640449438,0.0056179775280898875,0.07303370786516854,0.008426966292134831,0.014044943820224719,0.0,0.0056179775280898875,0.09269662921348315,0.0028089887640449437,0.06741573033707865,0.25,0.016853932584269662,0.019662921348314606,0.03651685393258427,0.014044943820224719,0.0028089887640449437,0.05898876404494382,0.008426966292134831,0.11235955056179775,0.0056179775280898875,0.12078651685393259,0.03651685393258427,0.0,0.0056179775280898875,0.03089887640449438,0.03932584269662921,0.08146067415730338,0.016853932584269662,0.019662921348314606,0.011235955056179775
hot dogs,0.0205761316872428,0.00823045267489712,0.00411522633744856,0.02880658436213992,0.00411522633744856,0.01646090534979424,0.012345679012345678,0.0,0.01646090534979424,0.0205761316872428,0.00411522633744856,0.0823045267489712,0.024691358024691357,0.012345679012345678,0.11934156378600823,0.037037037037037035,0.1111111111111111,0.012345679012345678,0.024691358024691357,0.02880658436213992,0.03292181069958848,0.06584362139917696,0.09465020576131687,0.0,0.16872427983539096,0.012345679012345678,0.0,0.01646090534979424,0.012345679012345678,0.06995884773662552,0.06995884773662552,0.0,0.07818930041152264,0.00411522633744856,0.00823045267489712,0.0,0.1111111111111111,0.012345679012345678,0.04526748971193416,0.0823045267489712,0.00823045267489712,0.01646090534979424,0.22633744855967078,0.0205761316872428,0.09053497942386832,0.02880658436213992,0.01646090534979424,0.14814814814814814,0.12345679012345678,0.00823045267489712,0.05761316872427984,0.01646090534979424,0.012345679012345678,0.205761316872428,0.11934156378600823,0.0205761316872428,0.02880658436213992,0.0,0.05761316872427984,0.053497942386831275,1.0,0.01646090534979424,0.024691358024691357,0.04938271604938271,0.06584362139917696,0.00411522633744856,0.0,0.00411522633744856,0.01646090534979424,0.012345679012345678,0.13580246913580246,0.2839506172839506,0.012345679012345678,0.00411522633744856,0.04526748971193416,0.02880658436213992,0.0,0.024691358024691357,0.00823045267489712,0.0411522633744856,0.09465020576131687,0.13168724279835392,0.04526748971193416,0.00823045267489712,0.037037037037037035,0.01646090534979424,0.01646090534979424,0.024691358024691357,0.04938271604938271,0.037037037037037035,0.00823045267489712,0.06172839506172839,0.0,0.00411522633744856,0.00823045267489712,0.0205761316872428,0.07407407407407407,0.01646090534979424,0.06584362139917696,0.2674897119341564,0.04938271604938271,0.01646090534979424,0.037037037037037035,0.012345679012345678,0.00823045267489712,0.03292181069958848,0.012345679012345678,0.0823045267489712,0.00411522633744856,0.06584362139917696,0.053497942386831275,0.0,0.01646090534979424,0.01646090534979424,0.053497942386831275,0.04526748971193416,0.01646090534979424,0.037037037037037035,0.0
ketchup,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.0,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.06060606060606061,0.0,0.0,0.2727272727272727,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.0,0.18181818181818182,0.030303030303030304,0.0,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.0,0.0,0.09090909090909091,0.12121212121212122,1.0,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.0,0.0,0.030303030303030304,0.06060606060606061,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.12121212121212122,0.3333333333333333,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.12121212121212122,0.0,0.18181818181818182,0.0,0.24242424242424243,0.06060606060606061,0.0,0.0,0.0,0.06060606060606061,0.18181818181818182,0.0,0.0,0.0
light cream,0.008547008547008548,0.017094017094017096,0.0,0.05128205128205128,0.0,0.017094017094017096,0.02564102564102564,0.017094017094017096,0.06837606837606838,0.008547008547008548,0.0,0.05128205128205128,0.03418803418803419,0.02564102564102564,0.09401709401709402,0.02564102564102564,0.10256410256410256,0.008547008547008548,0.042735042735042736,0.0,0.06837606837606838,0.05982905982905983,0.2905982905982906,0.03418803418803419,0.23076923076923078,0.017094017094017096,0.008547008547008548,0.0,0.017094017094017096,0.05982905982905983,0.1794871794871795,0.008547008547008548,0.07692307692307693,0.0,0.0,0.02564102564102564,0.21367521367521367,0.05982905982905983,0.008547008547008548,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.13675213675213677,0.02564102564102564,0.05982905982905983,0.03418803418803419,0.02564102564102564,0.1111111111111111,0.1452991452991453,0.017094017094017096,0.09401709401709402,0.0,0.008547008547008548,0.1282051282051282,0.21367521367521367,0.03418803418803419,0.07692307692307693,0.0,0.1452991452991453,0.09401709401709402,0.05128205128205128,0.008547008547008548,1.0,0.017094017094017096,0.06837606837606838,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.02564102564102564,0.02564102564102564,0.2564102564102564,0.4700854700854701,0.02564102564102564,0.0,0.017094017094017096,0.02564102564102564,0.0,0.02564102564102564,0.008547008547008548,0.1111111111111111,0.20512820512820512,0.2222222222222222,0.02564102564102564,0.0,0.05982905982905983,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.02564102564102564,0.05982905982905983,0.017094017094017096,0.042735042735042736,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.0,0.1623931623931624,0.0,0.1623931623931624,0.3418803418803419,0.008547008547008548,0.0,0.017094017094017096,0.02564102564102564,0.0,0.05128205128205128,0.05982905982905983,0.09401709401709402,0.0,0.1111111111111111,0.017094017094017096,0.0,0.017094017094017096,0.017094017094017096,0.05128205128205128,0.05982905982905983,0.017094017094017096,0.017094017094017096,0.02564102564102564
light mayo,0.03431372549019608,0.014705882352941176,0.004901960784313725,0.04411764705882353,0.004901960784313725,0.014705882352941176,0.00980392156862745,0.0196078431372549,0.004901960784313725,0.029411764705882353,0.004901960784313725,0.049019607843137254,0.004901960784313725,0.0,0.12254901960784313,0.0392156862745098,0.06372549019607843,0.00980392156862745,0.0196078431372549,0.004901960784313725,0.024509803921568627,0.06862745098039216,0.09313725490196079,0.004901960784313725,0.18627450980392157,0.004901960784313725,0.00980392156862745,0.0,0.0,0.05392156862745098,0.06862745098039216,0.0,0.05392156862745098,0.0,0.0,0.004901960784313725,0.20098039215686275,0.024509803921568627,0.049019607843137254,0.03431372549019608,0.00980392156862745,0.004901960784313725,0.2696078431372549,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.03431372549019608,0.11764705882352941,0.16176470588235295,0.0392156862745098,0.05392156862745098,0.0196078431372549,0.00980392156862745,0.16176470588235295,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.004901960784313725,0.024509803921568627,0.0784313725490196,0.058823529411764705,0.00980392156862745,0.00980392156862745,1.0,0.06862745098039216,0.014705882352941176,0.004901960784313725,0.004901960784313725,0.00980392156862745,0.0196078431372549,0.12745098039215685,0.23039215686274508,0.00980392156862745,0.0,0.029411764705882353,0.024509803921568627,0.004901960784313725,0.029411764705882353,0.004901960784313725,0.04411764705882353,0.09313725490196079,0.20098039215686275,0.029411764705882353,0.0196078431372549,0.0196078431372549,0.004901960784313725,0.014705882352941176,0.00980392156862745,0.0196078431372549,0.03431372549019608,0.0,0.0392156862745098,0.00980392156862745,0.0,0.014705882352941176,0.014705882352941176,0.0784313725490196,0.0,0.06372549019607843,0.14215686274509803,0.024509803921568627,0.029411764705882353,0.014705882352941176,0.00980392156862745,0.0,0.0392156862745098,0.024509803921568627,0.058823529411764705,0.014705882352941176,0.06862745098039216,0.03431372549019608,0.0,0.014705882352941176,0.004901960784313725,0.014705882352941176,0.06372549019607843,0.014705882352941176,0.07352941176470588,0.014705882352941176
low fat yogurt,0.02613240418118467,0.012195121951219513,0.006968641114982578,0.029616724738675958,0.008710801393728223,0.012195121951219513,0.013937282229965157,0.010452961672473868,0.006968641114982578,0.006968641114982578,0.0017421602787456446,0.041811846689895474,0.013937282229965157,0.006968641114982578,0.08710801393728224,0.05749128919860627,0.09059233449477352,0.010452961672473868,0.024390243902439025,0.010452961672473868,0.03484320557491289,0.041811846689895474,0.05749128919860627,0.006968641114982578,0.19337979094076654,0.008710801393728223,0.0,0.01916376306620209,0.010452961672473868,0.06968641114982578,0.08536585365853659,0.005226480836236934,0.03484320557491289,0.0,0.0017421602787456446,0.017421602787456445,0.21951219512195122,0.0313588850174216,0.024390243902439025,0.06097560975609756,0.0156794425087108,0.003484320557491289,0.17421602787456447,0.02613240418118467,0.05574912891986063,0.0313588850174216,0.012195121951219513,0.09581881533101046,0.13240418118466898,0.012195121951219513,0.07317073170731707,0.006968641114982578,0.012195121951219513,0.09930313588850175,0.1254355400696864,0.0313588850174216,0.03832752613240418,0.006968641114982578,0.07665505226480836,0.05226480836236934,0.027874564459930314,0.006968641114982578,0.013937282229965157,0.024390243902439025,1.0,0.008710801393728223,0.003484320557491289,0.008710801393728223,0.017421602787456445,0.008710801393728223,0.17247386759581881,0.313588850174216,0.012195121951219513,0.010452961672473868,0.027874564459930314,0.024390243902439025,0.003484320557491289,0.012195121951219513,0.005226480836236934,0.03484320557491289,0.08885017421602788,0.12369337979094076,0.020905923344947737,0.0156794425087108,0.036585365853658534,0.008710801393728223,0.003484320557491289,0.01916376306620209,0.0313588850174216,0.020905923344947737,0.003484320557491289,0.050522648083623695,0.0017421602787456446,0.005226480836236934,0.02264808362369338,0.010452961672473868,0.08188153310104529,0.008710801393728223,0.07491289198606271,0.1986062717770035,0.003484320557491289,0.006968641114982578,0.02264808362369338,0.005226480836236934,0.005226480836236934,0.047038327526132406,0.010452961672473868,0.078397212543554,0.006968641114982578,0.06620209059233449,0.027874564459930314,0.0,0.013937282229965157,0.01916376306620209,0.02613240418118467,0.08536585365853659,0.008710801393728223,0.020905923344947737,0.006968641114982578
magazines,0.012195121951219513,0.012195121951219513,0.0,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.012195121951219513,0.024390243902439025,0.0,0.0,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.0975609756097561,0.0975609756097561,0.07317073170731707,0.012195121951219513,0.036585365853658534,0.0,0.07317073170731707,0.04878048780487805,0.18292682926829268,0.024390243902439025,0.1951219512195122,0.0,0.0,0.012195121951219513,0.012195121951219513,0.06097560975609756,0.12195121951219512,0.0,0.08536585365853659,0.0,0.0,0.04878048780487805,0.10975609756097561,0.012195121951219513,0.024390243902439025,0.07317073170731707,0.036585365853658534,0.06097560975609756,0.18292682926829268,0.04878048780487805,0.10975609756097561,0.036585365853658534,0.036585365853658534,0.07317073170731707,0.14634146341463414,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.2682926829268293,0.10975609756097561,0.012195121951219513,0.036585365853658534,0.0,0.08536585365853659,0.08536585365853659,0.012195121951219513,0.036585365853658534,0.024390243902439025,0.036585365853658534,0.06097560975609756,1.0,0.012195121951219513,0.08536585365853659,0.012195121951219513,0.0,0.1951219512195122,0.34146341463414637,0.024390243902439025,0.0,0.04878048780487805,0.012195121951219513,0.0,0.036585365853658534,0.012195121951219513,0.07317073170731707,0.06097560975609756,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.06097560975609756,0.012195121951219513,0.0,0.024390243902439025,0.04878048780487805,0.06097560975609756,0.036585365853658534,0.12195121951219512,0.06097560975609756,0.0,0.012195121951219513,0.012195121951219513,0.12195121951219512,0.0,0.0975609756097561,0.21951219512195122,0.0,0.0,0.036585365853658534,0.0,0.04878048780487805,0.08536585365853659,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.07317073170731707,0.0,0.0,0.036585365853658534,0.0,0.08536585365853659,0.04878048780487805,0.012195121951219513,0.036585365853658534,0.012195121951219513
mashed potato,0.0967741935483871,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0967741935483871,0.0,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.25806451612903225,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.12903225806451613,0.0,0.0967741935483871,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.16129032258064516,0.06451612903225806,0.03225806451612903,0.22580645161290322,0.0,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.03225806451612903,1.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.3548387096774194,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,0.0967741935483871,0.0,0.16129032258064516,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903
mayonnaise,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.0,0.021739130434782608,0.15217391304347827,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.15217391304347827,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.13043478260869565,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.0,0.0,0.21739130434782608,0.13043478260869565,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.15217391304347827,0.021739130434782608,1.0,0.043478260869565216,0.043478260869565216,0.15217391304347827,0.4782608695652174,0.021739130434782608,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.06521739130434782,0.13043478260869565,0.1956521739130435,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.15217391304347827,0.30434782608695654,0.021739130434782608,0.0,0.0,0.0,0.0,0.10869565217391304,0.021739130434782608,0.10869565217391304,0.0,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216
meatballs,0.05732484076433121,0.01910828025477707,0.006369426751592357,0.06369426751592357,0.012738853503184714,0.025477707006369428,0.006369426751592357,0.006369426751592357,0.012738853503184714,0.0,0.0,0.044585987261146494,0.012738853503184714,0.006369426751592357,0.09554140127388536,0.05732484076433121,0.08917197452229299,0.012738853503184714,0.03821656050955414,0.006369426751592357,0.025477707006369428,0.012738853503184714,0.15286624203821655,0.01910828025477707,0.05732484076433121,0.006369426751592357,0.006369426751592357,0.01910828025477707,0.012738853503184714,0.0,0.044585987261146494,0.012738853503184714,0.03184713375796178,0.0,0.0,0.025477707006369428,0.21019108280254778,0.050955414012738856,0.01910828025477707,0.03184713375796178,0.0,0.0,0.1464968152866242,0.05732484076433121,0.050955414012738856,0.044585987261146494,0.025477707006369428,0.11464968152866242,0.1464968152866242,0.0,0.050955414012738856,0.006369426751592357,0.006369426751592357,0.16560509554140126,0.15286624203821655,0.012738853503184714,0.025477707006369428,0.006369426751592357,0.05732484076433121,0.050955414012738856,0.025477707006369428,0.006369426751592357,0.01910828025477707,0.012738853503184714,0.06369426751592357,0.006369426751592357,0.0,0.012738853503184714,1.0,0.006369426751592357,0.2611464968152866,0.36942675159235666,0.01910828025477707,0.012738853503184714,0.03184713375796178,0.006369426751592357,0.0,0.006369426751592357,0.0,0.01910828025477707,0.11464968152866242,0.09554140127388536,0.03821656050955414,0.012738853503184714,0.025477707006369428,0.0,0.006369426751592357,0.025477707006369428,0.025477707006369428,0.012738853503184714,0.012738853503184714,0.044585987261146494,0.03184713375796178,0.012738853503184714,0.0,0.01910828025477707,0.12738853503184713,0.006369426751592357,0.09554140127388536,0.3057324840764331,0.012738853503184714,0.0,0.01910828025477707,0.01910828025477707,0.012738853503184714,0.03821656050955414,0.01910828025477707,0.18471337579617833,0.006369426751592357,0.12738853503184713,0.03821656050955414,0.0,0.0,0.012738853503184714,0.07643312101910828,0.09554140127388536,0.0,0.03184713375796178,0.0
